poverty_3,poverty_4_20,poverty_8_30,poverty_10
4422276621.78703,4422276621.78703,,
4980000000.0,4980000000.0,,
5145757575.75758,5145757575.75758,,
5240606060.60606,5240606060.60606,,
5126237646.22072,5126237646.22072,,
291949597375.485,291949597375.485,,
268249616890.856,268249616890.856,,
270887306758.576,270887306758.576,,
274318357862.122,274318357862.122,,
262903560280.282,262903560280.282,0.7408758,0.7408758
242497797484.776,242497797484.776,0.49735564,0.74388564
267371907446.776,267371907446.776,0.49517262,0.74848133
334072443515.576,334072443515.576,1.1014935,1.438752
384545442175.019,384545442175.019,1.1498764,1.4216284
391688455928.597,391688455928.597,1.8920133,2.1255097
422528394459.353,422528394459.353,1.0805893,1.3975674
490047789548.441,490047789548.441,0.95798105,1.2580031
514614100832.941,514614100832.941,1.1668165,1.4626508
434311714442.499,434311714442.499,1.186263,1.5518497
492750897239.447,492750897239.447,1.4314593,1.6103936
570538581144.45,570538581144.45,1.4754751,1.6535366
549739674655.127,549739674655.127,1.2364385,1.6045291
584125353119.18,584125353119.18,1.3643795,1.8445644
577727767303.596,577727767303.596,1.242842,1.4147264
501602351911.6,501602351911.6,1.2143396,1.377203
340103959546.926,340103959546.926,,
294788198856.198,294788198856.198,,
303459014346.806,303459014346.806,,
297873643323.126,297873643323.126,,
279216033870.204,279216033870.204,0.4604415,0.6866597
286582672434.226,286582672434.226,,
309301422430.386,309301422430.386,0.24542826,0.49307957
362075086507.76,362075086507.76,,
403912891033.374,403912891033.374,0.47210684,0.711805
418284865884.998,418284865884.998,,
441634672196.523,441634672196.523,0.47325283,0.6583364
490740715594.802,490740715594.802,0.49839643,0.7435895
567267767519.158,567267767519.158,0.47554085,0.6044225
554212916092.271,554212916092.271,0.2864228,0.5239707
598851028906.58,598851028906.58,0.46391514,0.57020026
715888126682.396,715888126682.396,0.09383494,0.27598363
686420221557.99,686420221557.99,0.028106714,0.12451118
706234937370.968,706234937370.968,0.08668511,0.1619631
726537808338.0,726537808338.0,0.12093341,0.13919374
694118186379.628,694118186379.628,0.05912735,0.087608136
1043654822.33503,1043654822.33503,,
921518032.909326,921518032.909326,,
1320199581.52261,1320199581.52261,,
1086612290.27171,1086612290.27171,99.39476,99.786385
860541842.263697,860541842.263697,,
1080772551.29433,1080772551.29433,,
1221106220.2868,1221106220.2868,,
1555318261.4172,1555318261.4172,96.35022,98.0819
2076176869.41089,2076176869.41089,90.4731,94.99097
2312352020.6689,2312352020.6689,,
2830213848.6203,2830213848.6203,,
3719524540.86193,3719524540.86193,89.65494,94.62735
5161299725.27673,5161299725.27673,,
4979472364.4534,4979472364.4534,81.992546,88.85998
5642221099.17704,5642221099.17704,,
6522756255.012,6522756255.012,,
7633036903.07634,7633036903.07634,,
8448411318.25417,8448411318.25417,,
9112605459.32845,9112605459.32845,,
8271431485.07484,8271431485.07484,74.06863,82.91472
183035237429.281,183035237429.281,58.608383,67.33201
150180456565.728,150180456565.728,,
113675596787.738,113675596787.738,56.318027,65.531555
126669211778.94,126669211778.94,60.637737,69.22028
126392224253.794,126392224253.794,61.21448,69.17912
120296476180.402,120296476180.402,,
134300904400.022,134300904400.022,53.282005,62.985374
152280615245.887,152280615245.887,,
172895685154.658,172895685154.658,46.72736,57.017006
189318408468.595,189318408468.595,,
221758296021.621,221758296021.621,39.46349,49.42295
262942621455.053,262942621455.053,37.40983,48.05399
291382982430.951,291382982430.951,35.172222,45.460155
281710630187.319,281710630187.319,32.2443,42.63795
341104766329.17,341104766329.17,30.016523,40.657253
370818739623.622,370818739623.622,25.489065,37.081093
397558325278.579,397558325278.579,24.940617,35.504353
420333654592.547,420333654592.547,21.781734,33.046455
407339040197.651,407339040197.651,20.921751,31.581636
401296238228.084,401296238228.084,16.881002,27.366966
306956900.0,306956900.0,,
319972700.0,319972700.0,,
325729800.0,325729800.0,,
225357600.0,225357600.0,,
366924276.517996,366924276.517996,,
477359252.614385,477359252.614385,,
469455490.775238,469455490.775238,,
490439116.183565,490439116.183565,,
440771962.234046,440771962.234046,,
462267954.030558,462267954.030558,,
453792414.597114,453792414.597114,,
542795446.507391,542795446.507391,,
648523571.342018,648523571.342018,,
726937835.848612,726937835.848612,,
881909347.096515,881909347.096515,,
1042534597.52614,1042534597.52614,,
1160555039.5788,1160555039.5788,,
1395727420.71268,1395727420.71268,,
1447535182.8616,1447535182.8616,,
1590282371.46446,1590282371.46446,,
2069506014.46659,2069506014.46659,,
2116818622.95834,2116818622.95834,,
2241650112.33333,2241650112.33333,,
2226577203.91399,2226577203.91399,,
2106848752.27753,2106848752.27753,,
2093498674.49678,2093498674.49678,,
2410199032.43102,2410199032.43102,,
2987984050.99318,2987984050.99318,,
3191561508.69088,3191561508.69088,,
3221910408.46516,3221910408.46516,,
3320907721.74508,3320907721.74508,94.75574,96.69885
3759962853.26476,3759962853.26476,,
4578847112.70688,4578847112.70688,,
4721888275.26937,4721888275.26937,,
4746386893.22553,4746386893.22553,,
5422439152.10906,5422439152.10906,93.56207,95.97979
5413541649.14901,5413541649.14901,,
6021729629.82454,6021729629.82454,,
6393314707.85456,6393314707.85456,,
5755457836.01866,5755457836.01866,94.23093,96.60882
222100576.345483,222100576.345483,,
214991452.314998,214991452.314998,,
191504892.761394,191504892.761394,,
199208717.501913,199208717.501913,,
204848487.806485,204848487.806485,40.504295,50.18056
181117230.406546,181117230.406546,,
182764280.828501,182764280.828501,,
202246591.215502,202246591.215502,,
230678011.42199,230678011.42199,,
261823805.433238,261823805.433238,,
292232703.306768,292232703.306768,,
298519623.342085,298519623.342085,,
344438844.333518,344438844.333518,,
312415028.446113,312415028.446113,45.406853,55.840187
366887374.989696,366887374.989696,,
414143828.494419,414143828.494419,,
471122971.305043,471122971.305043,,
451788498.263614,451788498.263614,,
440997738.014078,440997738.014078,,
437525514.240726,437525514.240726,55.3078,69.86023
5759570336.11287,5759570336.11287,,
5737771523.10148,5737771523.10148,,
6043686653.62189,6043686653.62189,,
6808982520.75759,6808982520.75759,,
8154342116.10311,8154342116.10311,,
8824849191.03571,8824849191.03571,,
9008298228.60273,9008298228.60273,,
11305459802.0683,11305459802.0683,,
13280291989.5755,13280291989.5755,,
15982389018.4041,15982389018.4041,,
18369361094.3886,18369361094.3886,,
21641620049.9352,21641620049.9352,,
27871587349.5413,27871587349.5413,,
19172165225.5015,19172165225.5015,,
22157920592.3669,22157920592.3669,,
25433007437.1605,25433007437.1605,,
27147349937.4689,27147349937.4689,,
28560537057.1548,28560537057.1548,,
29474180005.1333,29474180005.1333,,
26841141793.2143,26841141793.2143,,
19587161806.7655,19587161806.7655,,
20746210353.845,20746210353.845,,
21802893587.126,21802893587.126,,
22943202174.9668,22943202174.9668,,
21473528160.7782,21473528160.7782,57.331,67.438
22065832448.8623,22065832448.8623,,
23141616604.5242,23141616604.5242,,
27453902261.4629,27453902261.4629,,
31183885241.4396,31183885241.4396,,
32272186694.8043,32272186694.8043,49.020752,60.156036
34376664600.5898,34376664600.5898,,
38915353866.757,38915353866.757,,
44859439902.2191,44859439902.2191,,
43455740497.3061,43455740497.3061,,
46206091937.9628,46206091937.9628,34.596622,45.673134
48123325825.0739,48123325825.0739,,
47311401812.6733,47311401812.6733,,
48685446413.953,48685446413.953,,
50271812920.612,50271812920.612,,
45779494041.9295,45779494041.9295,23.675758,35.125042
2378759975.44506,2378759975.44506,,
2450350625.10407,2450350625.10407,,
2605689134.49042,2605689134.49042,84.58938,89.60257
2450564100.18292,2450564100.18292,,
2904663310.9825,2904663310.9825,,
3534772732.39746,3534772732.39746,,
4462029108.72349,4462029108.72349,,
5977440582.80171,5977440582.80171,,
6838351088.46688,6838351088.46688,,
8103901996.37024,8103901996.37024,,
10276674364.8961,10276674364.8961,,
12664165103.1895,12664165103.1895,,
19271523178.8079,19271523178.8079,,
20214385964.9123,20214385964.9123,,
22583157894.7368,22583157894.7368,,
29233333333.3333,29233333333.3333,,
35164210526.3158,35164210526.3158,,
39197543859.6491,39197543859.6491,,
43524210526.3158,43524210526.3158,,
35799714285.7143,35799714285.7143,,
6044585326.938,6044585326.938,97.585846,98.56856
6269333313.17108,6269333313.17108,,
6584815846.52754,6584815846.52754,,
5998563257.94659,5998563257.94659,97.16287,98.24995
6193246837.09687,6193246837.09687,,
5840503868.51573,5840503868.51573,,
6178563591.12051,6178563591.12051,96.37305,97.68092
6606884275.23087,6606884275.23087,,
7939487547.77384,7939487547.77384,,
9239221763.05793,9239221763.05793,95.80601,97.20104
9977647682.96954,9977647682.96954,,
11902564494.8833,11902564494.8833,,
14440404132.2047,14440404132.2047,,
25127805566.6584,25127805566.6584,93.17619,95.243065
26673441430.7857,26673441430.7857,,
27871725241.4723,27871725241.4723,,
27305915910.7877,27305915910.7877,92.40284,94.83473
28915786516.6123,28915786516.6123,,
32612397257.4458,32612397257.4458,,
32387183730.1002,32387183730.1002,,
44558831005.0621,44558831005.0621,75.71097,84.15311
50151531591.7317,50151531591.7317,,
41882523345.1804,41882523345.1804,,
31580639553.8298,31580639553.8298,,
32375083934.8241,32375083934.8241,,
39309580983.2282,39309580983.2282,,
43956163612.0433,43956163612.0433,69.9948,80.94302
52010355753.0461,52010355753.0461,62.69318,75.47346
67220154164.3166,67220154164.3166,53.258293,66.80882
89238865118.5263,89238865118.5263,39.151234,54.575356
111884752475.248,111884752475.248,34.203476,48.65147
148733861386.139,148733861386.139,34.57777,50.44742
188110390659.515,188110390659.515,23.598965,38.72496
121552153444.124,121552153444.124,27.48499,44.09987
141209170427.233,141209170427.233,21.971485,37.508945
169333835201.554,169333835201.554,18.476204,33.697613
182591753827.949,182591753827.949,16.52121,30.455181
190498811460.028,190498811460.028,12.5124855,24.6579
133503871861.723,133503871861.723,13.834535,27.889923
91030967789.0717,91030967789.0717,22.687643,38.5098
73571233996.1863,73571233996.1863,,
78839008444.5655,78839008444.5655,,
75674336283.1858,75674336283.1858,,
84445473110.9598,84445473110.9598,,
104337372362.151,104337372362.151,,
103311640571.818,103311640571.818,,
109816201497.617,109816201497.617,,
124346358066.712,124346358066.712,,
147824370319.946,147824370319.946,,
180617467964.602,180617467964.602,,
222116541865.214,222116541865.214,,
257916133424.098,257916133424.098,,
315474615738.598,315474615738.598,,
253547358747.447,253547358747.447,,
307736419332.88,307736419332.88,,
368881143635.126,368881143635.126,,
392793464942.138,392793464942.138,,
409632675289.313,409632675289.313,0.0,0.0
424935874744.724,424935874744.724,,
381973042886.317,381973042886.317,,
1425287051482.06,1425287051482.06,0.7475145,1.245445
1569317288801.57,1569317288801.57,0.7461632,1.246475
1660821464060.95,1660821464060.95,0.7475066,1.2407066
1693458987218.9,1693458987218.9,0.749755,1.248538
1671597821152.97,1671597821152.97,0.7388317,0.99924487
1656171009068.66,1656171009068.66,0.7484696,0.9977375
1790536570743.41,1790536570743.41,0.9942704,1.2481973
2061227755102.04,2061227755102.04,0.7435101,0.9956751
2429774807762.72,2429774807762.72,0.48826522,0.7499924
2551361818181.82,2551361818181.82,0.7448169,0.99777067
2719558417663.29,2719558417663.29,0.74751616,0.99556977
3104699879951.98,3104699879951.98,0.7428743,0.9928112
2945251838235.29,2945251838235.29,0.7475171,0.99871063
2429358155475.93,2429358155475.93,0.74709773,0.9981785
2496740681057.14,2496740681057.14,0.7404659,0.99870694
2675590034128.66,2675590034128.66,0.74718964,0.9948532
2719715961539.83,2719715961539.83,0.7470082,0.99885714
2796908333283.39,2796908333283.39,0.49746493,0.74782485
3085362169410.29,3085362169410.29,0.7495436,0.7495436
2945579890258.46,2945579890258.46,0.7286814,0.7286814
8073122000000.0,8073122000000.0,1.498512,2.2480178
8577554457000.0,8577554457000.0,1.7466615,2.2483509
9062818202000.0,9062818202000.0,1.7495636,2.247415
9631174489000.0,9631174489000.0,1.4993787,1.9999852
10250947997000.0,10250947997000.0,1.749396,2.245823
10581929774000.0,10581929774000.0,1.9993905,2.2499182
10929112955000.0,10929112955000.0,1.9983454,2.4980438
11456442041000.0,11456442041000.0,1.9981917,2.7495685
12217193198000.0,12217193198000.0,1.9991907,2.4997637
13039199193000.0,13039199193000.0,1.9979028,2.4985635
13815586948000.0,13815586948000.0,1.9988745,2.499092
14474226905000.0,14474226905000.0,1.9993379,2.498421
14769857911000.0,14769857911000.0,1.9994423,2.7483659
14478064934000.0,14478064934000.0,1.9981198,2.2490883
15048964444000.0,15048964444000.0,2.2482977,2.748867
15599728123000.0,15599728123000.0,2.247643,2.7478693
16253972230000.0,16253972230000.0,2.2484555,2.7487385
16843190993000.0,16843190993000.0,1.999308,2.4976048
17550680174000.0,17550680174000.0,2.247657,2.7476425
18206020741000.0,18206020741000.0,2.248539,2.749857
20515458113.5857,20515458113.5857,,
23969739233.8966,23969739233.8966,,
25385886977.5228,25385886977.5228,,
23983945190.6202,23983945190.6202,,
22823270892.1094,22823270892.1094,,
20898761742.2386,20898761742.2386,,
13606515722.5864,13606515722.5864,,
12045638351.8507,12045638351.8507,,
13686329890.1191,13686329890.1191,,
17362857683.8545,17362857683.8545,,
19741420739.8901,19741420739.8901,22.093811,29.781475
23797773024.3992,23797773024.3992,19.36639,26.506918
31119602538.8322,31119602538.8322,14.563227,20.975487
32708319077.5179,32708319077.5179,13.4326515,19.354391
41950361211.9581,41950361211.9581,11.896261,18.030512
50342406067.0777,50342406067.0777,8.424101,13.211022
54232266358.7811,54232266358.7811,7.75597,11.811164
61337621933.7857,61337621933.7857,7.230029,11.25057
61496186973.902,61496186973.902,6.1916556,9.808404
57680327998.6689,57680327998.6689,5.852787,9.450978
13948892215.5689,13948892215.5689,,
14744603773.5849,14744603773.5849,,
14988971210.8383,14988971210.8383,,
17078465982.0282,17078465982.0282,,
13760513969.314,13760513969.314,,
11401421329.1974,11401421329.1974,,
9687788512.80184,9687788512.80184,,
10134453435.4603,10134453435.4603,,
12030023547.8807,12030023547.8807,,
14307509838.8053,14307509838.8053,,
17330833852.919,17330833852.919,,
22311393927.8817,22311393927.8817,,
29549438883.8338,29549438883.8338,,
33689223673.2577,33689223673.2577,,
49765676402.4495,49765676402.4495,,
60178909297.208,60178909297.208,,
67517349212.0609,67517349212.0609,,
73180037914.9104,73180037914.9104,,
80845385809.4529,80845385809.4529,,
86196264755.3105,86196264755.3105,,
261370044.486614,261370044.486614,,
272771209.113662,272771209.113662,,
262293410.708334,262293410.708334,,
268006972.690296,268006972.690296,,
272014627.835262,272014627.835262,,
257926881.72043,257926881.72043,,
262596535.549028,262596535.549028,,
314471413.001776,314471413.001776,,
364996869.129618,364996869.129618,,
394962433.029368,394962433.029368,,
439358586.535588,439358586.535588,,
516392922.513728,516392922.513728,,
590748429.401902,590748429.401902,,
592622319.145664,592622319.145664,,
670712979.682038,670712979.682038,81.998726,88.62269
770153588.218833,770153588.218833,,
747839697.746593,747839697.746593,,
758304466.245339,758304466.245339,,
773717010.546445,773717010.546445,,
759690180.951654,759690180.951654,,
24657470574.7501,24657470574.7501,,
26843700441.5482,26843700441.5482,,
27209602050.0452,27209602050.0452,,
28683659006.7752,28683659006.7752,,
31172518403.3162,31172518403.3162,,
32685198808.5549,32685198808.5549,,
35064105500.8344,35064105500.8344,,
39552513231.9169,39552513231.9169,,
45427854693.2554,45427854693.2554,,
57633255738.1992,57633255738.1992,,
66371664817.0436,66371664817.0436,,
77414425532.2452,77414425532.2452,,
99130304099.1274,99130304099.1274,,
106014659565.214,106014659565.214,,
147201173196.979,147201173196.979,,
172595049183.925,172595049183.925,,
195590661129.249,195590661129.249,,
213708811665.34,213708811665.34,,
233451469642.519,233451469642.519,,
239258328381.741,239258328381.741,,
3597220962.00017,3597220962.00017,90.21028,93.074196
4303288479.7086,4303288479.7086,,
3537741941.89367,3537741941.89367,90.61031,93.29431
3404284890.5306,3404284890.5306,,
3600632111.41414,3600632111.41414,,
4094441301.21423,4094441301.21423,,
4193850445.42632,4193850445.42632,95.69491,97.01647
4901869764.05957,4901869764.05957,,
6221110219.45542,6221110219.45542,92.70366,94.85839
8331870169.14977,8331870169.14977,,
12756858899.2812,12756858899.2812,93.31307,95.14723
14056957976.2648,14056957976.2648,,
17910858637.9048,17910858637.9048,,
15328342303.9575,15328342303.9575,,
20265559483.8548,20265559483.8548,93.4909,95.16766
23459515275.5776,23459515275.5776,,
25503060420.026,25503060420.026,,
28037239462.7142,28037239462.7142,,
27141023558.0829,27141023558.0829,,
21251216798.7762,21251216798.7762,91.9874,94.1029
8557500000.0,8557500000.0,,
8534000000.0,8534000000.0,,
6405250000.0,6405250000.0,,
6861500000.0,6861500000.0,,
6693250000.0,6693250000.0,,
6780750000.0,6780750000.0,,
6345250000.0,6345250000.0,,
5730500000.0,5730500000.0,,
5808500000.0,5808500000.0,,
5758250000.0,5758250000.0,,
5446750000.0,5446750000.0,,
5294750000.0,5294750000.0,,
4418000000.0,4418000000.0,,
9670750000.0,9670750000.0,,
12047750000.0,12047750000.0,,
14109000000.0,14109000000.0,83.243004,88.149
17123500000.0,17123500000.0,,
19100750000.0,19100750000.0,,
19505500000.0,19505500000.0,,
19973250000.0,19973250000.0,,
