log_gdp_pc,log_population,hdi,control_of_corruption,employment_agriculture,gini_coefficient,gdp_growth_5y,region_EAP,region_ECA,region_LAC,region_MENA,region_NAC,region_SAS
0.17105580693593106,-0.44654388014809465,0.738092000340525,-0.5612758661803563,0.5381517922383197,-0.5465839519087379,-0.5075941749885288,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.07929608792870133,-0.44794003639969954,0.7440569712952295,-0.5200625459431942,0.4974453760421902,-0.7628127389505821,-0.8760148828429302,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-0.4824731974720574,0.7789815328966091,-0.36542762627981407,-0.5415491803564418,-0.24980012346210426,-0.520306147927959,-0.7673407258211002,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
-0.47627057335465023,0.7876223067538554,-0.3117428876874732,-0.7155841005851398,-0.26002087384936856,-0.5781173166856738,-0.7673407258211002,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
-0.48620547797232727,0.7961254848360254,-0.2520931781404278,-0.8896190208138376,-0.27764544353153975,-0.6359284854433892,-1.1209570081866314,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
-0.49020124789689107,0.8044953806969383,-0.2043734105027915,-0.924757871053837,-0.2868394551320609,-0.6937396542011038,-0.6343453288327608,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
-0.4246817207272142,0.8127361081754658,-0.1566536428651552,-0.9598967212938363,-0.29748330267789796,-0.7515508229588194,-0.2374356084028741,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
-0.38243482416099434,0.8203130033466022,-0.09700393331810982,-0.9307789194400101,-0.32075433746146453,-0.809361991716534,-0.3302540195753286,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
-0.3692903872512938,0.8277838919955762,-0.03735422377106442,-0.9016611175861841,-0.32047986306321,-0.8671731604742495,-0.2999239173522178,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
-0.2656281284232703,0.8351517162202298,0.022295485775980974,-0.689272445240627,-0.3204779581455867,-0.9249843292319646,0.1964037253909787,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
-0.13272342296304412,0.8424192481822544,0.08194519532302637,-0.673384585391728,-0.3364318182807412,-0.9827954979896797,0.7945479763311415,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
-0.0448430955512222,0.8495891977377925,0.12966496296066268,-0.4417558322848393,-0.41059228643884116,-1.0406066667473948,0.8922465714139347,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
0.0328007075891121,0.8585639515820662,0.15948981773418472,-0.5397801601727894,-0.47724136509608495,-1.0984178355051097,1.0469023979102459,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
0.11488619631904494,0.8673903743227878,0.21913952728123012,-0.5669833812935983,-0.5460661815359189,-1.1562290042628254,1.3481189837850185,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
0.2537406778919642,0.8760732586766748,0.2310694691906392,-0.6079026158587226,-0.608905689204306,-1.2140401730205403,1.5018805076475117,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
0.1283332235843971,0.8846172288772692,0.28475420778298005,-0.5894932678294318,-0.6717186979945479,-1.2718513417782555,0.3732654836400155,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
0.22449103039857757,0.8930266300627117,0.34440391733002546,-0.5270321984960866,-0.7270703862766882,-1.3296625105359705,0.409431367672778,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
0.3416058777151368,0.9038228381411008,0.3861587140129572,-0.5474766075175846,-0.7783334054649105,-1.3874736792936857,0.5818878773105612,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
0.3540931891425427,0.914405089621152,0.3861587140129572,-0.4965902403290314,-0.7786912225914051,-1.3874736792936857,0.27780018504791026,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
0.3488864836216933,0.9247816860828652,0.39212368496766176,-0.4482679029478234,-0.7790230533937439,-1.3874736792936857,-0.3516305791737204,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
0.36177361586981877,0.9349604962930503,0.4338784816505935,-0.5876825657450854,-0.8212672443639296,-1.3874736792936857,0.25260480899370946,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
