"model","scenario","region","unit","variable","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099"
"Governance Model (2020)","SSP3","Papua New Guinea","","Governance Index|Control of Corruption",0.2129306,0.2163917,0.2196605,0.2227617,0.2257154,0.2285383,0.2309241,0.2332039,0.2353881,0.2374854,0.2395037,0.2413659,0.2431909,0.2449809,0.2467379,0.2484636,0.2494946,0.2505125,0.2515175,0.2525102,0.2534911,0.2542499,0.2550034,0.2557518,0.256495,0.2572334,0.2578855,0.2585344,0.2591802,0.2598229,0.2604625,0.2614016,0.2623381,0.2632722,0.2642039,0.2651331,0.2657248,0.2663142,0.2669013,0.2674861,0.2680687,0.2686391,0.2692074,0.2697737,0.270338,0.2709003,0.2714519,0.2720017,0.2725496,0.2730957,0.2736401,0.2741838,0.2747257,0.2752659,0.2758043,0.2763411,0.2772052,0.2780678,0.2789287,0.279788,0.2806457,0.2811881,0.2817288,0.2822677,0.2828049,0.2833404,0.2838951,0.2844479,0.2849987,0.2855476,0.2860947,0.286662,0.2872271,0.2877901,0.288351,0.2889099,0.2894848,0.2900574,0.2906278,0.2911959,0.2917619,0.2923518,0.2929392,0.293524,0.2941065
"Governance Model (2020)","SSP3","Paraguay","","Governance Index|Control of Corruption",0.1834823,0.1847725,0.1860613,0.1873487,0.1886347,0.1899194,0.1910724,0.1922211,0.1933655,0.1945057,0.1956418,0.1968106,0.1979724,0.1991273,0.2002755,0.2014171,0.2029953,0.2045643,0.2061242,0.2076755,0.2092182,0.2103661,0.2115046,0.2126341,0.2137548,0.2148668,0.2160459,0.2172174,0.2183817,0.2195388,0.220689,0.2216634,0.2226328,0.2235974,0.2245572,0.2255123,0.226649,0.2277821,0.2289116,0.2300378,0.2311605,0.231943,0.2327222,0.2334982,0.2342712,0.235041,0.2358309,0.2366175,0.2374007,0.2381807,0.2389574,0.2396595,0.240358,0.241053,0.2417444,0.2424325,0.2431379,0.2438397,0.2445378,0.2452324,0.2459234,0.2466273,0.2473276,0.2480242,0.2487172,0.2494067,0.2501019,0.2507935,0.2514816,0.2521662,0.2528474,0.2535384,0.2542258,0.2549097,0.2555902,0.2562673,0.2569592,0.2576475,0.2583322,0.2590135,0.2596914,0.2603905,0.2610859,0.2617776,0.2624657
"Governance Model (2020)","SSP3","Peru","","Governance Index|Control of Corruption",0.381002,0.3830438,0.3850485,0.3870182,0.3889549,0.3908605,0.3927691,0.3946668,0.3965542,0.3984314,0.4002988,0.4018389,0.4033754,0.4049081,0.4064372,0.4079627,0.4091067,0.410248,0.4113867,0.4125229,0.4136565,0.4147069,0.4157547,0.4167997,0.417842,0.4188818,0.4201858,0.4214868,0.4227847,0.4240797,0.4253717,0.4262325,0.4270904,0.4279455,0.4287978,0.4296473,0.430379,0.4311083,0.4318352,0.4325597,0.4332819,0.4338752,0.4344666,0.4350561,0.4356438,0.4362298,0.4371321,0.4380329,0.4389322,0.4398299,0.4407261,0.4410997,0.4414716,0.441842,0.4422109,0.4425782,0.4430582,0.4435365,0.4440131,0.444488,0.4449614,0.4453408,0.4457186,0.4460947,0.4464692,0.4468421,0.4472099,0.4475761,0.4479408,0.4483041,0.4486658,0.4489251,0.449183,0.4494394,0.4496945,0.4499482,0.4503,0.4506504,0.4509995,0.4513472,0.4516936,0.45205,0.452405,0.4527585,0.4531107
"Governance Model (2020)","SSP3","Philippines","","Governance Index|Control of Corruption",0.3136847,0.3154993,0.3173029,0.319096,0.3208787,0.3226515,0.3238119,0.324965,0.3261111,0.3272502,0.3283826,0.3298697,0.3313496,0.3328225,0.3342886,0.3357481,0.3369546,0.3381525,0.339342,0.3405233,0.3416966,0.343128,0.3445509,0.3459657,0.3473725,0.3487716,0.3501264,0.3514748,0.3528169,0.354153,0.3554831,0.3562593,0.3570324,0.3578022,0.3585688,0.3593323,0.3599223,0.3605104,0.3610966,0.3616808,0.3622632,0.362734,0.3632031,0.3636705,0.3641362,0.3646003,0.3655247,0.3664471,0.3673676,0.368286,0.3692026,0.3697127,0.3702205,0.3707262,0.3712296,0.3717309,0.3722518,0.3727703,0.3732864,0.3738001,0.3743116,0.3748301,0.3753463,0.37586,0.3763715,0.3768806,0.3777247,0.3785664,0.3794059,0.3802431,0.3810781,0.381487,0.3818937,0.382298,0.3827002,0.3831002,0.3836074,0.3841123,0.384615,0.3851154,0.3856136,0.3861271,0.3866382,0.3871469,0.3876533
"Governance Model (2020)","SSP3","Poland","","Governance Index|Control of Corruption",0.5730798,0.5760617,0.5789747,0.5818242,0.5846153,0.5873521,0.589563,0.5917442,0.5938971,0.5960233,0.5981242,0.5997993,0.6014638,0.603118,0.6047622,0.6063967,0.6076352,0.6088696,0.6100997,0.6113259,0.6125481,0.613265,0.6139793,0.6146912,0.6154006,0.6161076,0.6170381,0.6179664,0.6188925,0.6198164,0.6207383,0.6216557,0.6225712,0.6234846,0.6243961,0.6253056,0.6257906,0.6262735,0.6267545,0.6272335,0.6277107,0.6282174,0.6287218,0.6292239,0.6297237,0.6302213,0.6306638,0.6311034,0.6315402,0.6319741,0.6324053,0.632776,0.6331433,0.6335073,0.633868,0.6342255,0.6345972,0.6349654,0.6353303,0.6356919,0.6360503,0.6364009,0.6367485,0.6370931,0.6374348,0.6377737,0.6381009,0.6384254,0.6387475,0.6390669,0.6393839,0.6397044,0.6400224,0.6403379,0.640651,0.6409617,0.641296,0.6416277,0.6419566,0.6422829,0.6426066,0.6432984,0.6439869,0.6446724,0.6453548
"Governance Model (2020)","SSP3","Portugal","","Governance Index|Control of Corruption",0.700666,0.701933,0.7031968,0.7044574,0.7057147,0.7069687,0.7091969,0.7114153,0.7136241,0.7158237,0.7180144,0.7205896,0.7231409,0.7256696,0.7281767,0.7306632,0.7329226,0.7351522,0.7373536,0.7395283,0.7416777,0.7441513,0.7466013,0.7490287,0.7514346,0.7538201,0.7557853,0.7577347,0.7596688,0.7615884,0.7634938,0.7655465,0.7675887,0.7696207,0.7716428,0.7736554,0.7751855,0.7767079,0.7782228,0.7797304,0.7812308,0.7825108,0.7837845,0.785052,0.7863135,0.7875692,0.7886229,0.7896711,0.7907139,0.7917513,0.7927835,0.7935207,0.7942528,0.7949799,0.7957021,0.7964196,0.7969365,0.7974487,0.7979565,0.79846,0.7989591,0.7994592,0.799955,0.8004468,0.8009345,0.8014182,0.8018156,0.8022088,0.802598,0.8029832,0.8033646,0.8038717,0.8043745,0.804873,0.8053674,0.8058576,0.8062779,0.8066935,0.8071046,0.8075114,0.8079138,0.8083376,0.8087568,0.8091714,0.8095815
"Governance Model (2020)","SSP3","Puerto Rico","","Governance Index|Control of Corruption",0.5940748,0.5948641,0.5956533,0.5964424,0.5972315,0.5980204,0.5991547,0.6002867,0.6014166,0.6025443,0.60367,0.6048956,0.6061175,0.6073357,0.6085502,0.6097612,0.6109253,0.6120849,0.61324,0.6143908,0.6155373,0.616681,0.6178205,0.618956,0.6200875,0.6212152,0.6219028,0.6225868,0.6232672,0.6239442,0.6246177,0.6253002,0.6259791,0.6266545,0.6273266,0.6279953,0.6285934,0.6291878,0.6297783,0.6303653,0.6309486,0.6314637,0.6319747,0.6324817,0.6329847,0.6334838,0.6340104,0.6345325,0.6350504,0.6355642,0.6360738,0.6365122,0.6369461,0.6373754,0.6378004,0.6382211,0.638574,0.638922,0.6392653,0.6396039,0.6399379,0.6403999,0.6408567,0.6413086,0.6417556,0.6421978,0.6425687,0.6429343,0.6432948,0.6436502,0.6440007,0.6444725,0.644939,0.6454003,0.6458565,0.6463077,0.6467803,0.6472476,0.6477097,0.6481667,0.6486186,0.6490921,0.6495603,0.6500231,0.6504809
"Governance Model (2020)","SSP3","Romania","","Governance Index|Control of Corruption",0.3933305,0.3969762,0.4005411,0.4040321,0.4074554,0.4108162,0.4137779,0.4166867,0.4195465,0.4223605,0.4251318,0.427516,0.4298762,0.4322136,0.4345293,0.4368242,0.4387356,0.4406345,0.4425215,0.444397,0.4462613,0.447697,0.4491259,0.4505482,0.4519639,0.4533732,0.4544153,0.4554528,0.4564858,0.4575145,0.458539,0.4597521,0.4609619,0.4621685,0.4633719,0.4645721,0.4652365,0.4658979,0.4665564,0.467212,0.4678648,0.468426,0.4689843,0.4695397,0.4700923,0.4706421,0.4711079,0.4715707,0.4720306,0.4724876,0.4729417,0.4733167,0.4736886,0.4740575,0.4744232,0.4747861,0.4748438,0.4748982,0.4749492,0.4749969,0.4750413,0.4754506,0.4758561,0.4762579,0.4766561,0.4770507,0.4775793,0.4781037,0.4786239,0.4791401,0.4796523,0.4801019,0.4805467,0.4809871,0.481423,0.4818545,0.4824201,0.4829807,0.4835363,0.4840871,0.4846331,0.4852089,0.4857793,0.4863446,0.4869048
"Governance Model (2020)","SSP3","Russian Federation","","Governance Index|Control of Corruption",0.2268625,0.2289135,0.2309298,0.2329134,0.2348661,0.2367897,0.2384435,0.2400819,0.2417054,0.2433146,0.24491,0.2459797,0.247043,0.2481001,0.2491512,0.2501964,0.2513881,0.252576,0.25376,0.2549401,0.2561165,0.256944,0.2577681,0.2585888,0.2594062,0.2602204,0.2610402,0.2618566,0.2626698,0.2634798,0.2642866,0.2646673,0.2650447,0.265419,0.2657901,0.2661582,0.2670657,0.26797,0.2688711,0.2697692,0.2706642,0.2714905,0.2723134,0.2731327,0.2739487,0.2747613,0.2756189,0.2764724,0.2773218,0.2781672,0.2790086,0.2799846,0.2809561,0.281923,0.2828855,0.2838437,0.2847301,0.2856116,0.2864885,0.2873607,0.2882283,0.2887868,0.2893402,0.2898888,0.2904327,0.2909718,0.2917676,0.2925583,0.293344,0.2941249,0.2949009,0.2957002,0.2964943,0.2972832,0.2980672,0.2988462,0.2996499,0.3004482,0.3012413,0.3020293,0.3028122,0.3036171,0.3044165,0.3052107,0.3059996
"Governance Model (2020)","SSP3","Rwanda","","Governance Index|Control of Corruption",0.4310046,0.4310569,0.4311061,0.4311521,0.4311949,0.4312344,0.4313107,0.4313842,0.4314551,0.4315232,0.4315884,0.4316835,0.4317775,0.4318704,0.4319623,0.432053,0.4320141,0.4319747,0.4319348,0.4318944,0.4318534,0.43187,0.4318865,0.4319027,0.4319188,0.4319347,0.4320333,0.432132,0.4322306,0.4323293,0.4324279,0.4325338,0.4326394,0.4327448,0.4328498,0.4329546,0.4331543,0.4333531,0.4335508,0.4337475,0.4339432,0.4342282,0.4345111,0.4347919,0.4350707,0.4353474,0.4355481,0.4357464,0.4359425,0.4361362,0.4363278,0.4366265,0.4369229,0.437217,0.4375089,0.4377985,0.4380798,0.4383591,0.4386363,0.4389115,0.4391847,0.4396955,0.4402043,0.4407111,0.441216,0.441719,0.4420015,0.4422819,0.4425603,0.4428366,0.443111,0.4434033,0.4436933,0.4439812,0.4442669,0.4445505,0.4448437,0.4451346,0.4454233,0.4457099,0.4459943,0.4462855,0.4465745,0.4468613,0.447146
"Governance Model (2020)","SSP3","Saint Lucia","","Governance Index|Control of Corruption",0.62640896,0.626998164,0.62758511,0.628169833,0.628752367,0.629332744,0.630345129,0.631355377,0.632363517,0.633369583,0.634373603,0.63498133,0.635586507,0.636189176,0.636789376,0.637387148,0.638169414,0.638947745,0.63972222,0.640492915,0.641259904,0.642145478,0.643024761,0.643897914,0.644765088,0.645626432,0.64677646,0.647919404,0.649055455,0.650184795,0.651307598,0.652063418,0.652813719,0.653558631,0.654298281,0.65503279,0.655602681,0.656168942,0.656731644,0.657290853,0.657846637,0.658362089,0.65887489,0.659385083,0.659892711,0.660397816,0.660905513,0.661410685,0.661913374,0.662413619,0.662911459,0.663330625,0.663747104,0.66416094,0.664572176,0.664980857,0.665387045,0.665790758,0.666192036,0.666590916,0.666987438,0.66727371,0.667557839,0.667839857,0.668119796,0.668397684,0.668764136,0.669128709,0.669491429,0.669852322,0.670211412,0.670479163,0.670745039,0.671009064,0.671271266,0.671531669,0.6718083,0.672082929,0.672355585,0.672626297,0.672895091,0.673186444,0.673475578,0.673762525,0.674047319
"Governance Model (2020)","SSP3","Saint Vincent and the Grenadines","","Governance Index|Control of Corruption",0.61847,0.6206019,0.6226659,0.6246675,0.6266112,0.6285015,0.6301502,0.6317814,0.6333958,0.6349941,0.636577,0.6374561,0.638329,0.639196,0.6400572,0.6409127,0.6417421,0.6425666,0.6433863,0.6442012,0.6450115,0.6457722,0.6465273,0.6472768,0.648021,0.6487599,0.6495026,0.65024,0.6509724,0.6516998,0.6524223,0.6529829,0.65354,0.6540937,0.6546441,0.6551913,0.6555909,0.6559881,0.656383,0.6567756,0.6571659,0.657433,0.6576982,0.6579616,0.6582232,0.658483,0.6587468,0.6590088,0.659269,0.6595274,0.6597841,0.6600661,0.6603459,0.6606238,0.6608996,0.6611734,0.6614632,0.6617509,0.6620364,0.6623197,0.662601,0.6628802,0.6631574,0.6634326,0.6637058,0.6639771,0.6642348,0.6644908,0.6647451,0.6649977,0.6652486,0.6654954,0.6657407,0.6659843,0.6662264,0.6664669,0.6667143,0.66696,0.6672041,0.6674467,0.6676878,0.6679471,0.6682046,0.6684604,0.6687145
"Governance Model (2020)","SSP3","Samoa","","Governance Index|Control of Corruption",0.4723631,0.4737891,0.4751913,0.476571,0.4779292,0.4792668,0.4813346,0.4833673,0.485367,0.4873355,0.4892745,0.4909045,0.4925054,0.4940786,0.4956257,0.4971478,0.4986669,0.5001575,0.501621,0.5030588,0.5044723,0.5058619,0.5072246,0.5085617,0.5098745,0.5111642,0.5126695,0.5141535,0.5156174,0.517062,0.5184881,0.5194413,0.5203821,0.5213112,0.5222288,0.5231354,0.5237769,0.5244125,0.5250423,0.5256665,0.5262853,0.5266708,0.5270536,0.5274339,0.5278115,0.5281865,0.5284208,0.5286532,0.5288837,0.5291123,0.5293392,0.5299595,0.5305772,0.5311922,0.5318045,0.5324143,0.5327991,0.5331792,0.533555,0.5339263,0.5342934,0.5348373,0.5353753,0.5359074,0.5364339,0.5369548,0.5374966,0.5380325,0.5385626,0.5390871,0.539606,0.5401078,0.5406046,0.5410964,0.5415835,0.5420659,0.5425316,0.542993,0.5434502,0.5439035,0.5443527,0.5448179,0.5452789,0.5457357,0.5461886
"Governance Model (2020)","SSP3","Sao Tome and Principe","","Governance Index|Control of Corruption",0.4289975,0.4312585,0.4335075,0.435745,0.4379714,0.4401871,0.4418464,0.4435037,0.4451591,0.4468126,0.4484641,0.4496757,0.4508869,0.4520977,0.4533081,0.4545181,0.4556112,0.4567041,0.4577966,0.4588889,0.4599809,0.4610135,0.4620456,0.4630772,0.4641082,0.4651388,0.4660952,0.4670509,0.4680059,0.4689602,0.4699138,0.4705986,0.4712824,0.4719654,0.4726474,0.4733286,0.474074,0.4748178,0.4755601,0.4763008,0.4770399,0.4777382,0.4784342,0.4791279,0.4798193,0.4805086,0.4811267,0.4817421,0.4823551,0.4829654,0.4835733,0.4841002,0.4846243,0.4851457,0.4856644,0.4861806,0.4867133,0.4872432,0.4877703,0.4882947,0.4888164,0.489256,0.4896926,0.4901264,0.4905574,0.4909856,0.4913268,0.4916651,0.4920005,0.4923331,0.4926629,0.4930036,0.4933415,0.4936764,0.4940086,0.4943379,0.4946741,0.4950074,0.4953379,0.4956657,0.4959907,0.496335,0.4966764,0.4970147,0.4973502
"Governance Model (2020)","SSP3","Saudi Arabia","","Governance Index|Control of Corruption",0.441637,0.4439561,0.4462716,0.4485834,0.4508916,0.453196,0.4551438,0.4570884,0.4590299,0.4609681,0.462903,0.4648347,0.4667662,0.4686974,0.4706285,0.4725595,0.4745805,0.4766001,0.4786182,0.4806349,0.4826501,0.4843413,0.4860276,0.4877091,0.489386,0.4910582,0.4931535,0.4952421,0.4973243,0.4994003,0.5014701,0.5030011,0.5045265,0.5060462,0.5075604,0.5090692,0.5103431,0.5116126,0.5128778,0.5141387,0.5153955,0.5167462,0.5180936,0.5194378,0.5207789,0.5221169,0.5228055,0.5234915,0.5241748,0.5248556,0.5255338,0.5261004,0.5266648,0.5272268,0.5277866,0.5283442,0.5288036,0.5292607,0.5297157,0.5301685,0.5306193,0.531081,0.5315405,0.5319978,0.5324529,0.5329059,0.5332922,0.5336759,0.5340571,0.5344357,0.5348119,0.5354626,0.5361102,0.5367548,0.5373963,0.5380349,0.5384802,0.5389218,0.5393598,0.5397943,0.5402254,0.5406906,0.5411517,0.5416088,0.542062
"Governance Model (2020)","SSP3","Senegal","","Governance Index|Control of Corruption",0.3795658,0.3796875,0.3798088,0.37993,0.3800508,0.3801713,0.3804869,0.3808015,0.3811151,0.3814276,0.3817392,0.3820778,0.382416,0.3827537,0.3830911,0.3834281,0.383617,0.3838057,0.3839943,0.3841827,0.384371,0.3844088,0.3844466,0.3844843,0.384522,0.3845597,0.3845832,0.3846066,0.3846301,0.3846535,0.3846769,0.3847294,0.3847819,0.3848343,0.3848867,0.384939,0.3850524,0.3851655,0.3852784,0.385391,0.3855034,0.3855745,0.385645,0.3857149,0.3857842,0.385853,0.3860507,0.3862475,0.3864436,0.3866388,0.3868332,0.3869467,0.3870592,0.3871708,0.3872814,0.3873911,0.3876048,0.3878176,0.3880294,0.3882402,0.38845,0.3885595,0.388668,0.3887756,0.3888823,0.388988,0.3891948,0.3894007,0.3896057,0.3898097,0.3900129,0.3902258,0.3904377,0.3906486,0.3908585,0.3910675,0.3911889,0.3913093,0.3914287,0.391547,0.3916643,0.3918921,0.3921187,0.3923442,0.3925686
"Governance Model (2020)","SSP3","Serbia","","Governance Index|Control of Corruption",0.3783145,0.3834486,0.3884492,0.3933307,0.3981055,0.402784,0.4067737,0.4106668,0.4144724,0.4181982,0.4218512,0.4246293,0.4273614,0.4300506,0.4326995,0.4353107,0.4372491,0.4391666,0.4410642,0.4429427,0.444803,0.4462709,0.4477285,0.4491762,0.4506142,0.4520429,0.453056,0.4540633,0.4550649,0.4560609,0.4570516,0.4578798,0.4587042,0.4595247,0.4603414,0.4611543,0.4617583,0.4623589,0.462956,0.4635499,0.4641405,0.4646407,0.4651375,0.465631,0.4661213,0.4666084,0.4671301,0.467648,0.4681621,0.4686727,0.4691797,0.469617,0.4700502,0.4704795,0.4709049,0.4713264,0.4717732,0.4722157,0.4726541,0.4730883,0.4735185,0.4740706,0.4746182,0.4751616,0.4757006,0.4762355,0.4767953,0.4773506,0.4779013,0.4784476,0.4789896,0.4795578,0.4801211,0.4806798,0.4812338,0.4817833,0.4823583,0.4829282,0.4834933,0.4840536,0.4846092,0.4851857,0.4857572,0.4863238,0.4868855
"Governance Model (2020)","SSP3","Sierra Leone","","Governance Index|Control of Corruption",0.2397633,0.2412262,0.2426779,0.2441187,0.245549,0.2469691,0.248474,0.2499732,0.2514668,0.252955,0.2544377,0.2552651,0.2560912,0.2569158,0.2577391,0.2585611,0.2590758,0.2595901,0.260104,0.2606175,0.2611306,0.2616146,0.2620983,0.2625817,0.2630648,0.2635477,0.2639361,0.2643242,0.264712,0.2650995,0.2654868,0.2658018,0.2661165,0.2664307,0.2667445,0.2670579,0.2674082,0.2677578,0.2681068,0.2684552,0.2688029,0.2690931,0.2693824,0.2696708,0.2699582,0.2702447,0.2705634,0.2708808,0.2711971,0.2715121,0.2718259,0.2720634,0.2722994,0.2725341,0.2727673,0.2729991,0.2733437,0.2736868,0.2740284,0.2743684,0.2747069,0.2749551,0.2752018,0.2754469,0.2756904,0.2759324,0.2762881,0.2766421,0.2769944,0.277345,0.277694,0.2780609,0.2784259,0.2787891,0.2791505,0.27951,0.2797855,0.280059,0.2803306,0.2806002,0.280868,0.281257,0.2816439,0.2820286,0.2824112
"Governance Model (2020)","SSP3","Singapore","","Governance Index|Control of Corruption",0.967607,0.9700342,0.972461,0.9748874,0.9773136,0.9797394,0.9815913,0.9834432,0.9852951,0.987147,0.9889988,0.9906054,0.9922119,0.9938184,0.9954249,0.9970313,0.9989283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Governance Model (2020)","SSP3","Slovakia","","Governance Index|Control of Corruption",0.5060909,0.5074788,0.508859,0.5102318,0.5115972,0.5129555,0.5137065,0.5144571,0.5152074,0.5159574,0.516707,0.5177762,0.5188452,0.5199139,0.5209824,0.5220505,0.5227658,0.5234804,0.5241941,0.5249071,0.5256193,0.5263323,0.5270435,0.5277528,0.5284602,0.5291659,0.5298406,0.5305124,0.5311815,0.531848,0.5325117,0.5335372,0.5345596,0.535579,0.5365953,0.5376087,0.5382002,0.5387886,0.539374,0.5399564,0.5405359,0.5410444,0.5415496,0.5420514,0.54255,0.5430455,0.5436847,0.54432,0.5449513,0.5455789,0.5462026,0.5467707,0.5473343,0.5478933,0.5484481,0.5489985,0.549573,0.5501428,0.550708,0.5512687,0.551825,0.552291,0.5527524,0.5532095,0.5536622,0.5541107,0.5544646,0.5548143,0.5551598,0.5555013,0.5558388,0.5562883,0.5567336,0.5571749,0.5576121,0.5580454,0.558508,0.5589661,0.5594199,0.5598694,0.5603147,0.5607975,0.5612754,0.5617485,0.5622169
"Governance Model (2020)","SSP3","Slovenia","","Governance Index|Control of Corruption",0.6648076,0.666163,0.6675182,0.6688734,0.6702285,0.6715834,0.6723313,0.6730788,0.6738257,0.6745721,0.6753179,0.6764443,0.6775707,0.6786971,0.6798235,0.6809499,0.6817013,0.682452,0.683202,0.6839514,0.6847001,0.6858949,0.6870879,0.6882789,0.689468,0.6906553,0.6913775,0.6920969,0.6928136,0.6935275,0.6942387,0.6953058,0.6963699,0.697431,0.6984892,0.6995445,0.7001744,0.7008014,0.7014255,0.7020468,0.7026653,0.7032042,0.7037401,0.7042729,0.7048028,0.7053299,0.7057979,0.7062624,0.7067233,0.7071809,0.707635,0.7080319,0.7084247,0.7088135,0.7091983,0.7095793,0.7100868,0.71059,0.711089,0.7115837,0.7120744,0.7124819,0.7128851,0.713284,0.7136788,0.7140695,0.7144725,0.7148713,0.715266,0.7156565,0.7160431,0.7164507,0.716854,0.717253,0.7176478,0.7180386,0.7184595,0.7188757,0.7192874,0.7196947,0.7200977,0.7205321,0.7209616,0.7213862,0.7218062
